"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","regulation","Group","Comparison"
"LOC124903030",4.8374862816981,-0.0715900981980358,0.762155460221899,-0.093931096652109,0.925163891479804,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"VSIG10",438.477730977568,0.00959656027860287,0.0915108133229744,0.104868047066014,0.916480513877445,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903029",28.2970621769991,0.517232544949213,0.364797281634748,1.41786293645437,0.15623078513794,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC101928274",40.762001373552,0.612000510081631,0.36094965168974,1.69552874539878,0.0899751619612214,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PEBP1",3445.00834923855,0.0129273522237739,0.0601792955728089,0.214813950557689,0.829912375825152,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TAOK3",612.986576624996,-0.0463599119747581,0.105923986415718,-0.437671518449186,0.661624418786673,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903031",0.973290816415745,-0.651941772211172,2.74328965642942,-0.237649630137752,0.812152853752121,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SUDS3",904.62931001644,0.0669767988223136,0.0756020549704173,0.885912411356031,0.375664727531065,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SRRM4",0.491518384325852,2.2609723422729,4.26937810317268,0.529578849105145,0.596403962214187,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370024",0.336184201604001,-0.0872746909344563,3.89719901062534,-0.0223942094556912,0.982133499379913,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HSPB8",718.213063242138,0.0563716899558537,0.0939606707139903,0.599949846329271,0.548539660877077,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC107984440",1.74328620331186,-0.787910104125844,1.77120617357589,-0.444843810890254,0.656432631089084,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370026",1.06063975127977,-1.57134027167912,2.40428721115987,-0.653557638365958,0.513396843754035,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370025",0.0989991288092992,0,4.40746334313912,0,1,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LINC00934",0.253981871882685,0,4.40746334313912,0,1,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CCDC60",0.20696713502496,-0.0872745060134148,4.40746334313912,-0.019801527368179,0.984201699459581,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370027",0.299214584600273,1.40049408389627,3.87890777325822,0.361053720728163,0.718059288438923,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TMEM233",4.16274641547537,0.278645665167542,0.919068127315016,0.303182818428904,0.761750542089835,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PRKAB1",1105.93431392658,-0.12246993141484,0.129540685437747,-0.945416731438365,0.344446163586963,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903033",22.3358873961138,-0.301188329983422,0.386218101471284,-0.7798400148415,0.435485049920578,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CIT",739.027544593274,-0.00415034856446336,0.114259046830194,-0.036324025795799,0.971023992763696,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"BICDL1",291.547581672231,0.0412435033376345,0.211913178845051,0.194624532378854,0.845686896235684,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RAB35",2471.82434466678,0.0617443123693809,0.0629487117283441,0.9808669736696,0.326658345800483,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RAB35-AS1",36.0223655959834,0.286986334570147,0.339352908489882,0.845686974799286,0.39772739126308,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"GCN1",4639.46875441042,0.00139267514993945,0.0770680611883473,0.0180707173434125,0.985582438311107,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RPLP0",17137.5498480973,0.0198978781178635,0.0477060468968218,0.417093417127989,0.676610079732407,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PXN-AS1",23.5555275565422,0.11884483492551,0.421481149981911,0.281969513774484,0.777966886676357,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PXN",3048.83076320954,0.0050220616507779,0.101855224197278,0.0493058818568887,0.960675532177033,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903034",37.077604494731,-0.0573295612919288,0.351585234741065,-0.1630602073894,0.870471030305058,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RNU4-2",0.0567852873343387,-1.04906185804571,4.40746334313912,-0.238019417604171,0.811866033868047,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SIRT4",15.6337084597489,0.934728918903871,0.480203863692761,1.94652519393705,0.0515916846199276,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PLA2G1B",0.444942328257072,2.2370531326896,4.26425725998939,0.524605575202834,0.599857410238045,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MSI1",22.1535619893075,-0.0971379951451781,0.440336673930045,-0.220599375196739,0.825404387597621,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"COX6A1",1769.25315184509,0.0178773669442771,0.103787689407065,0.172249397268692,0.863241464776004,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TRIAP1",1245.40204123745,0.0690355870005806,0.085397928654766,0.808398846295995,0.41886101590316,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"GATC",1149.55136231873,-0.0780767651734906,0.0759455526096992,-1.02806237482719,0.303920487848996,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SRSF9",1416.15398139993,-0.0101764174211343,0.0733805190903052,-0.13868009585229,0.889702947307199,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"DYNLL1",3602.79499027889,0.110953244564553,0.0648450481753831,1.71105192588436,0.0870715276186182,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"NRAV",544.747591009384,0.105680059606177,0.173193894738609,0.610183515796986,0.541740248118767,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"COQ5",441.739785562599,-0.0535804969398504,0.100122906939272,-0.535147236309758,0.592548048580457,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RNF10",3777.10689393634,0.0113672163076429,0.0532360491523566,0.213524791727331,0.830917653963413,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"POP5",356.508024075718,-0.0245220551224526,0.14112902644418,-0.173756283454217,0.862057002427709,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CABP1-DT",1.24138586085906,0.683323975724599,1.51836189781456,0.450040255032831,0.652681414789325,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CABP1",8.12674690832797,0.625937355306749,0.839368374284098,0.745724254670203,0.455834004289339,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370029",1.81541533997679,0.679884483828785,1.90562247247397,0.356778162332503,0.721257885738993,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MLEC",6377.3165469979,0.0186911481718138,0.0654883101347053,0.285411978616753,0.775328531424616,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903035",11.8008630741349,-0.378328083203426,0.61815367515236,-0.61202917399169,0.540518455628198,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903036",0.701108485501542,3.84296959436978,2.9676663267682,1.29494665882966,0.195338631110661,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"UNC119B",1038.46510362197,-0.0288432695686331,0.122756503437126,-0.234963270873922,0.814237240815341,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ACADS",257.726515082434,0.0557948399153448,0.130096894079459,0.428871421644139,0.668016798843994,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SPPL3",1042.41945117184,-0.0356332380431074,0.10068692715773,-0.353901336042233,0.723412825739887,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HNF1A-AS1",3.33475876536453,-0.486981374769258,1.11570500773035,-0.436478613428394,0.662489512722988,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HNF1A",111.782542953316,0.115774999592361,0.264400952640751,0.437876635602247,0.661475713431077,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"C12orf43",461.926972906132,0.0741881236957305,0.107411338472879,0.690691734694871,0.489759284607773,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"OASL",9967.00491620213,-0.0761066378839275,0.352914679882181,-0.215651663765688,0.82925928131774,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105378258",0.628134614258969,3.68487765700957,3.83366546545268,0.961189151796388,0.336457069916018,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370032",0.522672563226123,2.11625309685595,3.34246744729891,0.633140974511545,0.52664158684319,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"P2RX7",0.870485154676991,-0.471963901365795,2.02706082089091,-0.232831642988572,0.815892140529715,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"P2RX4",473.560215927687,-0.0652817836056022,0.125857457761564,-0.518696188264648,0.6039726202154,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CAMKK2",1298.93005685845,-0.0573655304687996,0.0864242434865709,-0.663766648738017,0.506839674595033,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ANAPC5",2179.25569930236,-0.0293119407961531,0.11504122801152,-0.254795096530244,0.798881362713703,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903037",0.331775679085975,0.874512846018877,4.40746334313912,0.198416362867813,0.842719316225298,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RNF34",666.972257252924,-0.0152900760286307,0.120941075145224,-0.126425831838114,0.899394855354753,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"KDM2B",699.220493720099,-0.140572494454827,0.113975696403069,-1.23335499489032,0.217443348146174,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"KDM2B-DT",0.155046284344103,1.86864072080558,4.36061231102932,0.428527139658624,0.668267378824652,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ORAI1",4.03130503636643,-1.21749275726938,0.936619479340894,-1.29987981685597,0.193642163621469,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MORN3",1.34379842108014,-0.259583658474279,1.62700548975537,-0.15954688543387,0.873238022127356,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370034",0.974017129783658,0.87451794045036,2.78838722409365,0.313628585332016,0.75380314623006,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TMEM120B",823.724854268439,0.0760690605475346,0.0935902476854733,0.812788323877272,0.416339431059732,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RHOF",334.012226792615,-0.0596128465092624,0.161729983552654,-0.368594896257159,0.712429700322725,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SETD1B",1383.64920735851,-0.0792626455254709,0.0889081549665305,-0.891511532944412,0.37265480718807,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LINC01089",61.3696269656827,-0.316435024071212,0.258955471550689,-1.22196693576822,0.221720130865843,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HPD",41.987116688343,0.285344677541672,0.449130296042545,0.635327164646764,0.525215060347546,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TIALD",0.334886505601983,-0.163665582946038,3.83358208986429,-0.0426925990130113,0.965946579324396,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PSMD9",1183.88268614613,0.0631581187517767,0.108120529007878,0.584145484038234,0.559122435728514,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CFAP251",47.9919549894589,0.0137516207130368,0.320405614683625,0.0429194124036041,0.965765774147706,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"BCL7A",148.478086503662,0.0200440417302372,0.206700745969609,0.0969713081402437,0.922749179827876,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MLXIP",366.951693861832,0.150069271312564,0.151664959168918,0.989478862717549,0.322428906576887,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LRRC43",4.07979985879209,-0.368153712406542,0.977847668472852,-0.37649393077912,0.706549726688232,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"IL31",0.474795019979087,0.874512846018876,4.40746334313912,0.198416362867813,0.842719316225298,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"B3GNT4",18.4650895041021,-0.378984396645341,0.594382269450951,-0.637610534707605,0.523727236320045,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"DIABLO",404.557204166085,-0.136117206126334,0.103687636113737,-1.31276216941646,0.189263101298039,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC101593348",3.09515355902766,0.213332741501469,1.00246470036657,0.212808232971655,0.831476541850675,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"VPS33A",800.812462563656,0.0316552550230254,0.113630961497228,0.278579487543962,0.780567556320344,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CLIP1",4052.66145468133,-0.0165860593065968,0.0707207728045756,-0.234528818745088,0.814574462843435,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CLIP1-AS1",0.553663923251256,-0.87884642759749,3.02308268005271,-0.29071200513185,0.771271589205468,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ZCCHC8",1217.70220840963,0.0260277490368886,0.0757968434900072,0.343388297433785,0.731306362215004,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RSRC2",2101.95337582545,-0.0650658133573498,0.118271949327682,-0.550137321040339,0.582225190319804,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"KNTC1",964.604894844709,-0.0938824492256478,0.127283879002988,-0.737583187761303,0.460767774897771,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HCAR2",47.3480140884801,-0.226894061558769,0.541809378677768,-0.418771011517892,0.675383492458366,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HCAR3",29.4229654680234,-0.553789128535496,0.520942887862091,-1.06305151954028,0.287758588235683,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HCAR1",0.743846791025487,1.73799723417649,2.20323866794696,0.788837477964205,0.430207001684431,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"DENR",2200.66793035897,0.00164148677794906,0.0633583548243864,0.0259079766590982,0.979330737729509,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CCDC62",11.4535417586149,-0.29795968770117,0.52357023662668,-0.569092104281748,0.56929363639233,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903040",6.04107326988022,-0.161967341170075,0.881971452883666,-0.183642385068714,0.854294010073379,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"HIP1R",1119.18204386872,-0.0536534216724736,0.170565280369363,-0.314562386649181,0.75309394144555,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903039",7.80913232916252,-0.3550361099388,0.873017023074301,-0.406677190197909,0.684245095575923,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"VPS37B",1291.23907938646,0.0718579187658103,0.0828636324848955,0.867182823283889,0.385841846088655,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ABCB9",101.71394772936,0.153907715197971,0.215398863066545,0.714524269101751,0.474903054679902,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"OGFOD2",295.00238099457,0.246213299783108,0.121248692549438,2.03064704951534,0.042290811304921,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ARL6IP4",2177.09385090205,0.0643817372480454,0.0595668546188852,1.08083157420291,0.279772040644771,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PITPNM2",657.158114522967,-0.0719341407800884,0.091466542122483,-0.786453047320421,0.431602116057263,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MIR4304",0.190327623369302,-2.23269637789391,4.34819644789491,-0.513476427444952,0.607618095887229,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"PITPNM2-AS1",0.190327623369302,-2.23269637789391,4.34819644789491,-0.513476427444952,0.607618095887229,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MPHOSPH9",700.440058803276,-0.011081890154633,0.0941360986105351,-0.117722003760551,0.906287931530167,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MTRFR",370.991057799189,0.0525913412438898,0.143099444268899,0.367516041117987,0.713234128666301,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CDK2AP1",1922.19344647877,0.105387814027746,0.101511230262631,1.03818871818502,0.299182203970581,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SBNO1",1766.44849990303,-0.0828056185674893,0.0925585441646799,-0.89462965644924,0.370985093108524,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SBNO1-AS1",18.9211417882024,-0.163481693698425,0.446992578593943,-0.365736930605587,0.714561385883799,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"KMT5A",877.6181474428,-0.0184727267666938,0.0980261676375395,-0.188446893435621,0.850526342477564,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RILPL2",131.762751311342,-0.0439156014984478,0.167517926834157,-0.262154638183436,0.793202224102711,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903041",0.219938333058529,0,4.40746334313912,0,1,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SNRNP35",190.517313742882,0.0990695807737371,0.159620934732148,0.620655310282332,0.534826439332853,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"RILPL1",303.067632955343,0.110555577705555,0.15857296792086,0.697190568828419,0.485683540347016,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MIR3908",0.0567852873343387,-1.04906185804571,4.40746334313912,-0.238019417604171,0.811866033868047,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903042",2.71269273487758,0.818746025510365,1.28183660079816,0.638728855924817,0.522999337348623,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TMED2-DT",4.75882129552349,-0.994634323757019,1.04419541935225,-0.952536570572225,0.340824928228576,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TMED2",7330.35681268162,-0.0357719779333005,0.0396787169628129,-0.901540691621308,0.367300908578006,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"DDX55",774.745004028509,-0.00346196057767577,0.113708922851206,-0.0304458127899595,0.97571150845124,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370041",13.2826396230518,-0.344939027413796,0.73778946046855,-0.467530435030523,0.640120422420516,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SNORA9B",3.29058652339097,0.0104443477469493,1.08320195663184,0.00964210568768302,0.992306831944251,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"EIF2B1",847.632870247592,0.0257857595921817,0.0893869804795532,0.288473326359648,0.772984445557062,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"GTF2H3",993.612605100637,-0.0471046592125304,0.0751993778515165,-0.626396927186552,0.531054624556334,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TCTN2",330.354088319617,-0.0392036938692312,0.168150261718815,-0.233146790665057,0.815647422169523,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ATP6V0A2",898.974069064835,-0.151512850422068,0.098354965036912,-1.54046977054189,0.123445885885173,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370042",9.36695332211469,0.812805871159755,0.631156424741162,1.28780416280019,0.197814142854715,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"DNAH10",1.54707587629787,2.11889672804682,2.02139223348319,1.04823630612037,0.294529747072478,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370044",0.180284647936743,0,4.40746334313912,0,1,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903043",0.107625942418174,0,4.40746334313912,0,1,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"DNAH10OS",0.423987997544268,-3.08763563336971,4.28568213916508,-0.720453718476478,0.47124568558292,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"CCDC92",154.963171407478,-0.0707916419289021,0.264826299519545,-0.2673134883406,0.789227802332372,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ZNF664-RFLNA",0.0889266201396709,0,4.40746334313912,0,1,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"ZNF664",3111.90169648033,-0.00517646571758228,0.0766775723428924,-0.0675095149652597,0.946176087461112,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"NCOR2",5381.63856026269,0.0257671984733271,0.0648323144597979,0.397443754523142,0.691040255384723,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903044",2.58030108476311,-0.507803983662922,0.985706168095685,-0.515167704229714,0.606435834890967,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370047",1.58574192697394,-3.05865798662991,2.03903381342477,-1.50005260652964,0.133600776132886,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"SCARB1",3075.02857949543,0.0663278757385153,0.0791223741214372,0.838294811992308,0.401865148915478,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC124903046",1.43372927325867,-0.522448313178168,1.62838849571734,-0.320837634601452,0.748333437553321,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"LOC105370050",0.911054892634481,-2.59444100467362,2.76939771684879,-0.936824995878797,0.348848585461769,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"UBC",59063.6200734372,0.000958095005496083,0.180631473741747,0.00530414210574339,0.99576792674967,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"MIR5188",0.790929398686496,1.30321006502112,3.27456386670054,0.397979736560839,0.690645122561478,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TRA-TGC3-2",0.0567852873343387,-1.04906185804571,4.40746334313912,-0.238019417604171,0.811866033868047,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TRD-GTC2-9",0.146205501485037,0.874512846018877,4.40746334313912,0.198416362867814,0.842719316225298,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TRD-GTC2-10",0.635909005899709,-1.92848161746946,3.27252755165151,-0.589294234206288,0.555663912014089,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"TRA-TGC4-1",0.742816281452507,-1.94588393755971,3.64946208917416,-0.533197465821612,0.593896895577283,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
"DHX37",2138.09675242246,0.0391181623469049,0.055928733327753,0.699428719718449,0.484284144801471,1,FALSE,"NS","Group2_WT_None_vs_WT_CIM7","WT_CIM7 vs WT_None"
